text,type,label,language,source,english_translation,has_urgency,has_shortened_url
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: http://www.snow.info/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: http://www.snow.info/",0,0
https://www.bkash.com,url,0,en,simulated_legit_url,https://www.bkash.com,0,0
আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://rocket-banking.online/secure,sms,1,bn,simulated_phish_sms,আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://rocket-banking.online/secure,1,0
https://nagaad-prizeclaim.com,url,1,en,simulated_phish_url,https://nagaad-prizeclaim.com,0,0
আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://gov-bd-verify.net/update,sms,1,bn,simulated_phish_sms,আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://gov-bd-verify.net/update,1,0
https://www.nagad.com.bd,url,0,en,simulated_legit_url,https://www.nagad.com.bd,0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: http://zimmerman.org/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: http://zimmerman.org/",1,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #3240 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #3240 সফলভাবে পেমেন্ট হয়েছে।",0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1645 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1645 সফলভাবে পেমেন্ট হয়েছে।",0,0
আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://www.bkashh.com/login,sms,1,bn,simulated_phish_sms,আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://www.bkashh.com/login,1,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.cole.net/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.cole.net/",0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! http://www.reyes.com/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! http://www.reyes.com/",0,0
https://rocket-banking.online/secure,url,1,en,simulated_phish_url,https://rocket-banking.online/secure,0,0
https://gov-bd-verify.net/update,url,1,en,simulated_phish_url,https://gov-bd-verify.net/update,0,0
https://www.bkashh.com/login,url,1,en,simulated_phish_url,https://www.bkashh.com/login,0,0
https://nagad-gov.bd/claim-prize,url,1,en,simulated_phish_url,https://nagad-gov.bd/claim-prize,0,0
আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,sms,0,bn,simulated_legit_sms,আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,0,0
Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.grant.com/,sms,1,bn,simulated_phish_sms,Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.grant.com/,0,0
Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://nagaad-prizeclaim.com,sms,1,bn,simulated_phish_sms,Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://nagaad-prizeclaim.com,0,0
https://www.bkash.com,url,0,en,simulated_legit_url,https://www.bkash.com,0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! http://www.diaz.com/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! http://www.diaz.com/",1,0
"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://gov-bd-verify.net/update (আজই শেষ!)",sms,1,bn,simulated_phish_sms,"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://gov-bd-verify.net/update (আজই শেষ!)",1,0
https://nagaad-prizeclaim.com,url,1,en,simulated_phish_url,https://nagaad-prizeclaim.com,0,0
আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://rocket-banking.online/secure,sms,1,bn,simulated_phish_sms,আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://rocket-banking.online/secure,1,0
https://bkaash.app/verify-account,url,1,en,simulated_phish_url,https://bkaash.app/verify-account,0,0
https://gov-bd-verify.net/update,url,1,en,simulated_phish_url,https://gov-bd-verify.net/update,0,0
আপনার পার্সেল ট্র্যাকিং নম্বর: PK64379 – Pathao,sms,0,bn,simulated_legit_sms,আপনার পার্সেল ট্র্যাকিং নম্বর: PK64379 – Pathao,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #7686 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #7686 সফলভাবে পেমেন্ট হয়েছে।",0,0
https://www.bkashh.com/login,url,1,en,simulated_phish_url,https://www.bkashh.com/login,0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://www.bkashh.com/login,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://www.bkashh.com/login,0,0
আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 6573 টাকা।,sms,0,bn,simulated_legit_sms,আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 6573 টাকা।,0,0
আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://nagad-gov.bd/claim-prize,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1349 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1349 সফলভাবে পেমেন্ট হয়েছে।",0,0
Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://bkaash.app/verify-account,sms,1,bn,simulated_phish_sms,Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://bkaash.app/verify-account,1,0
আপনার bKash অ্যাকাউন্টে 1869 টাকা এসেছে।,sms,0,bn,simulated_legit_sms,আপনার bKash অ্যাকাউন্টে 1869 টাকা এসেছে।,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1046 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1046 সফলভাবে পেমেন্ট হয়েছে।",0,0
আপনার bKash অ্যাকাউন্টে 2153 টাকা এসেছে।,sms,0,bn,simulated_legit_sms,আপনার bKash অ্যাকাউন্টে 2153 টাকা এসেছে।,0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.turner.com/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.turner.com/",0,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: http://stewart.org/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: http://stewart.org/",1,0
চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://www.simon-curtis.com/,sms,1,bn,simulated_phish_sms,চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://www.simon-curtis.com/,0,0
আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://www.bkashh.com/login,sms,1,bn,simulated_phish_sms,আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://www.bkashh.com/login,0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: http://smith.com/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: http://smith.com/",1,0
https://rocket-banking.online/secure,url,1,en,simulated_phish_url,https://rocket-banking.online/secure,0,0
আপনার অর্ডার #72781 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,sms,0,bn,simulated_legit_sms,আপনার অর্ডার #72781 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.fisher-peck.com/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.fisher-peck.com/",0,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://www.taylor.com/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://www.taylor.com/",1,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://brooks.org/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://brooks.org/",0,0
https://gov-bd-verify.net/update,url,1,en,simulated_phish_url,https://gov-bd-verify.net/update,0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: http://cox.com/ (আজই শেষ!)",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: http://cox.com/ (আজই শেষ!)",1,0
https://bkaash.app/verify-account,url,1,en,simulated_phish_url,https://bkaash.app/verify-account,0,0
আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,sms,0,bn,simulated_legit_sms,আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,0,0
Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.bkashh.com/login,sms,1,bn,simulated_phish_sms,Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.bkashh.com/login,0,0
https://gov-bd-verify.net/update,url,1,en,simulated_phish_url,https://gov-bd-verify.net/update,0,0
আপনার অর্ডার #66606 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,sms,0,bn,simulated_legit_sms,আপনার অর্ডার #66606 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://blackburn.info/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://blackburn.info/",1,0
আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://nagaad-prizeclaim.com,sms,1,bn,simulated_phish_sms,আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://nagaad-prizeclaim.com,0,0
https://rocket-banking.online/secure,url,1,en,simulated_phish_url,https://rocket-banking.online/secure,0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://johnson.org/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://johnson.org/",1,0
আপনার bKash অ্যাকাউন্টে 2968 টাকা এসেছে।,sms,0,bn,simulated_legit_sms,আপনার bKash অ্যাকাউন্টে 2968 টাকা এসেছে।,0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://nagaad-prizeclaim.com,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://nagaad-prizeclaim.com,0,0
https://www.daraz.com.bd,url,0,en,simulated_legit_url,https://www.daraz.com.bd,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1430 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1430 সফলভাবে পেমেন্ট হয়েছে।",0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #5381 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #5381 সফলভাবে পেমেন্ট হয়েছে।",0,0
Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.bkashh.com/login,sms,1,bn,simulated_phish_sms,Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.bkashh.com/login,0,0
Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://nagaad-prizeclaim.com,sms,1,bn,simulated_phish_sms,Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://nagaad-prizeclaim.com,1,0
আপনার অর্ডার #22026 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,sms,0,bn,simulated_legit_sms,আপনার অর্ডার #22026 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,0,0
Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.bkashh.com/login,sms,1,bn,simulated_phish_sms,Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.bkashh.com/login,0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://www.flores-alexander.org/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://www.flores-alexander.org/",1,0
আপনার অর্ডার #98338 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,sms,0,bn,simulated_legit_sms,আপনার অর্ডার #98338 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,0,0
চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://rocket-banking.online/secure,sms,1,bn,simulated_phish_sms,চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://rocket-banking.online/secure,0,0
আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://nagaad-prizeclaim.com,sms,1,bn,simulated_phish_sms,আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://nagaad-prizeclaim.com,0,0
আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 5103 টাকা।,sms,0,bn,simulated_legit_sms,আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 5103 টাকা।,0,0
আপনার অর্ডার #11007 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,sms,0,bn,simulated_legit_sms,আপনার অর্ডার #11007 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: http://www.smith.info/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: http://www.smith.info/",1,0
Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://nagaad-prizeclaim.com,sms,1,bn,simulated_phish_sms,Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://nagaad-prizeclaim.com,1,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://williams-clarke.org/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://williams-clarke.org/",1,0
আপনার অর্ডার #67176 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,sms,0,bn,simulated_legit_sms,আপনার অর্ডার #67176 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: http://www.thompson-vazquez.net/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: http://www.thompson-vazquez.net/",1,0
আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://dbbl-bank.security-check.com/login,sms,1,bn,simulated_phish_sms,আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://dbbl-bank.security-check.com/login,0,0
https://www.bkashh.com/login,url,1,en,simulated_phish_url,https://www.bkashh.com/login,0,0
আপনার bKash অ্যাকাউন্টে 4924 টাকা এসেছে।,sms,0,bn,simulated_legit_sms,আপনার bKash অ্যাকাউন্টে 4924 টাকা এসেছে।,0,0
আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://bkaash.app/verify-account,sms,1,bn,simulated_phish_sms,আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://bkaash.app/verify-account,0,0
অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://nagad-gov.bd/claim-prize,0,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: http://roberts.net/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: http://roberts.net/",0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #3419 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #3419 সফলভাবে পেমেন্ট হয়েছে।",0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://dbbl-bank.security-check.com/login,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://dbbl-bank.security-check.com/login,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #2234 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #2234 সফলভাবে পেমেন্ট হয়েছে।",0,0
আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,sms,0,bn,simulated_legit_sms,আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #6295 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #6295 সফলভাবে পেমেন্ট হয়েছে।",0,0
https://dbbl-bank.security-check.com/login,url,1,en,simulated_phish_url,https://dbbl-bank.security-check.com/login,0,0
Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://rocket-banking.online/secure,sms,1,bn,simulated_phish_sms,Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://rocket-banking.online/secure,0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.clark.com/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.clark.com/",0,0
আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://rocket-banking.online/secure,sms,1,bn,simulated_phish_sms,আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://rocket-banking.online/secure,0,0
আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,sms,0,bn,simulated_legit_sms,আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1672 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #1672 সফলভাবে পেমেন্ট হয়েছে।",0,0
আপনার পার্সেল ট্র্যাকিং নম্বর: PK75715 – Pathao,sms,0,bn,simulated_legit_sms,আপনার পার্সেল ট্র্যাকিং নম্বর: PK75715 – Pathao,0,0
"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://www.bkashh.com/login (আজই শেষ!)",sms,1,bn,simulated_phish_sms,"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://www.bkashh.com/login (আজই শেষ!)",1,0
https://dbbl-bank.security-check.com/login,url,1,en,simulated_phish_url,https://dbbl-bank.security-check.com/login,0,0
আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,sms,0,bn,simulated_legit_sms,আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,0,0
চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://www.bkashh.com/login,sms,1,bn,simulated_phish_sms,চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://www.bkashh.com/login,0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://erickson.net/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://erickson.net/",1,0
চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://rocket-banking.online/secure,sms,1,bn,simulated_phish_sms,চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://rocket-banking.online/secure,0,0
আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 9597 টাকা।,sms,0,bn,simulated_legit_sms,আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 9597 টাকা।,0,0
চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://dbbl-bank.security-check.com/login,sms,1,bn,simulated_phish_sms,চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://dbbl-bank.security-check.com/login,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #6072 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #6072 সফলভাবে পেমেন্ট হয়েছে।",0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #6381 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #6381 সফলভাবে পেমেন্ট হয়েছে।",0,0
https://nagad-gov.bd/claim-prize,url,1,en,simulated_phish_url,https://nagad-gov.bd/claim-prize,0,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://www.oliver-williams.com/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://www.oliver-williams.com/",1,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://www.bkashh.com/login,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://www.bkashh.com/login,0,0
https://bkaash.app/verify-account,url,1,en,simulated_phish_url,https://bkaash.app/verify-account,0,0
