text,type,label,language,source,english_translation,has_urgency,has_shortened_url
https://www.bkashh.com/login,url,1,en,simulated_phish_url,https://www.bkashh.com/login,0,0
"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://dbbl-bank.security-check.com/login (আজই শেষ!)",sms,1,bn,simulated_phish_sms,"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://dbbl-bank.security-check.com/login (আজই শেষ!)",1,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://www.foley.com/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://www.foley.com/",0,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://www.cole-morton.com/ (আজই শেষ!)",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://www.cole-morton.com/ (আজই শেষ!)",1,0
"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://www.schmitt-mcclure.org/ (আজই শেষ!)",sms,1,bn,simulated_phish_sms,"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://www.schmitt-mcclure.org/ (আজই শেষ!)",1,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.leon.net/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.leon.net/",0,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! http://www.hughes-zimmerman.org/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! http://www.hughes-zimmerman.org/",0,0
https://www.bkashh.com/login,url,1,en,simulated_phish_url,https://www.bkashh.com/login,0,0
আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,sms,0,bn,simulated_legit_sms,আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #5267 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #5267 সফলভাবে পেমেন্ট হয়েছে।",0,0
Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://bkash-login-verify.net/update,sms,1,bn,simulated_phish_sms,Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://bkash-login-verify.net/update,1,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://www.chaney.info/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://www.chaney.info/",1,0
Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://www.nichols.com/,sms,1,bn,simulated_phish_sms,Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://www.nichols.com/,1,0
আপনার OTP: 388586 – কাউকে শেয়ার করবেন না।,sms,0,bn,simulated_legit_sms,আপনার OTP: 388586 – কাউকে শেয়ার করবেন না।,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #3476 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #3476 সফলভাবে পেমেন্ট হয়েছে।",0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.miller.com/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://www.miller.com/",0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! http://www.williams.com/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! http://www.williams.com/",0,0
https://nagad-gov.bd/claim-prize,url,1,en,simulated_phish_url,https://nagad-gov.bd/claim-prize,0,0
https://dbbl-bank.security-check.com/login,url,1,en,simulated_phish_url,https://dbbl-bank.security-check.com/login,0,0
https://www.bracbank.com,url,0,en,simulated_legit_url,https://www.bracbank.com,0,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://www.summers.com/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://www.summers.com/",1,0
আপনার OTP: 892182 – কাউকে শেয়ার করবেন না।,sms,0,bn,simulated_legit_sms,আপনার OTP: 892182 – কাউকে শেয়ার করবেন না।,0,0
Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://gov-bd-verify.net/update,sms,1,bn,simulated_phish_sms,Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://gov-bd-verify.net/update,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #9724 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #9724 সফলভাবে পেমেন্ট হয়েছে।",0,0
আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,sms,0,bn,simulated_legit_sms,আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,0,0
আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,sms,0,bn,simulated_legit_sms,আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,0,0
https://nagaad-prizeclaim.com,url,1,en,simulated_phish_url,https://nagaad-prizeclaim.com,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #5466 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #5466 সফলভাবে পেমেন্ট হয়েছে।",0,0
"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://rocket-banking.online/secure (আজই শেষ!)",sms,1,bn,simulated_phish_sms,"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://rocket-banking.online/secure (আজই শেষ!)",1,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://taylor.com/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://taylor.com/",1,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://church.com/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://church.com/",0,0
আপনার bKash অ্যাকাউন্টে 4586 টাকা এসেছে।,sms,0,bn,simulated_legit_sms,আপনার bKash অ্যাকাউন্টে 4586 টাকা এসেছে।,0,0
"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://gov-bd-verify.net/update (আজই শেষ!)",sms,1,bn,simulated_phish_sms,"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://gov-bd-verify.net/update (আজই শেষ!)",1,0
আপনার OTP: 124851 – কাউকে শেয়ার করবেন না।,sms,0,bn,simulated_legit_sms,আপনার OTP: 124851 – কাউকে শেয়ার করবেন না।,0,0
https://bkaash.app/verify-account,url,1,en,simulated_phish_url,https://bkaash.app/verify-account,0,0
https://nagad-gov.bd/claim-prize,url,1,en,simulated_phish_url,https://nagad-gov.bd/claim-prize,0,0
চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://dbbl-bank.security-check.com/login,sms,1,bn,simulated_phish_sms,চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://dbbl-bank.security-check.com/login,0,0
https://rocket-banking.online/secure,url,1,en,simulated_phish_url,https://rocket-banking.online/secure,0,0
আপনার অর্ডার #93726 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,sms,0,bn,simulated_legit_sms,আপনার অর্ডার #93726 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: http://www.thompson.com/ (আজই শেষ!)",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: http://www.thompson.com/ (আজই শেষ!)",1,0
চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://www.bkashh.com/login,sms,1,bn,simulated_phish_sms,চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://www.bkashh.com/login,0,0
https://rocket-banking.online/secure,url,1,en,simulated_phish_url,https://rocket-banking.online/secure,0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://nagaad-prizeclaim.com,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://nagaad-prizeclaim.com,0,0
Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://www.johnson-santos.org/,sms,1,bn,simulated_phish_sms,Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://www.johnson-santos.org/,1,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: http://farrell-nash.biz/ (আজই শেষ!)",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: http://farrell-nash.biz/ (আজই শেষ!)",1,0
https://nagad-gov.bd/claim-prize,url,1,en,simulated_phish_url,https://nagad-gov.bd/claim-prize,0,0
Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://gov-bd-verify.net/update,sms,1,bn,simulated_phish_sms,Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://gov-bd-verify.net/update,0,0
আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://bkash-login-verify.net/update,sms,1,bn,simulated_phish_sms,আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://bkash-login-verify.net/update,1,0
"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.brooks.com/",email,1,mixed,simulated_phish_email,"Subject: আপনার পেমেন্ট ব্লক হয়েছে

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.brooks.com/",1,0
https://gov-bd-verify.net/update,url,1,en,simulated_phish_url,https://gov-bd-verify.net/update,0,0
"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://munoz-lewis.com/ (আজই শেষ!)",sms,1,bn,simulated_phish_sms,"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://munoz-lewis.com/ (আজই শেষ!)",1,0
আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://nagad-gov.bd/claim-prize,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #6880 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #6880 সফলভাবে পেমেন্ট হয়েছে।",0,0
আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://nagad-gov.bd/claim-prize,1,0
আপনার OTP: 897392 – কাউকে শেয়ার করবেন না।,sms,0,bn,simulated_legit_sms,আপনার OTP: 897392 – কাউকে শেয়ার করবেন না।,0,0
চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://bkaash.app/verify-account,sms,1,bn,simulated_phish_sms,চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://bkaash.app/verify-account,0,0
"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://www.bkashh.com/login (আজই শেষ!)",sms,1,bn,simulated_phish_sms,"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://www.bkashh.com/login (আজই শেষ!)",1,0
আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,sms,0,bn,simulated_legit_sms,আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,0,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://www.bass.com/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://www.bass.com/",0,0
Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://gov-bd-verify.net/update,sms,1,bn,simulated_phish_sms,Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: https://gov-bd-verify.net/update,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #8361 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #8361 সফলভাবে পেমেন্ট হয়েছে।",0,0
https://www.bkashh.com/login,url,1,en,simulated_phish_url,https://www.bkashh.com/login,0,0
আপনার অর্ডার #63150 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,sms,0,bn,simulated_legit_sms,আপনার অর্ডার #63150 ডেলিভারি হয়েছে। ধন্যবাদ Daraz থেকে।,0,0
https://www.daraz.com.bd,url,0,en,simulated_legit_url,https://www.daraz.com.bd,0,0
"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://bkash-login-verify.net/update (আজই শেষ!)",sms,1,bn,simulated_phish_sms,"অভিনন্দন! আপনি ৫০,০০০ টাকা জিতেছেন। দাবি করুন: https://bkash-login-verify.net/update (আজই শেষ!)",1,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://www.wright.com/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://www.wright.com/",0,0
https://bkaash.app/verify-account,url,1,en,simulated_phish_url,https://bkaash.app/verify-account,0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://rodriguez.com/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://rodriguez.com/",1,0
https://www.bkash.com,url,0,en,simulated_legit_url,https://www.bkash.com,0,0
আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://nagad-gov.bd/claim-prize,1,0
https://gov-bd-verify.net/update,url,1,en,simulated_phish_url,https://gov-bd-verify.net/update,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #2033 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #2033 সফলভাবে পেমেন্ট হয়েছে।",0,0
https://nagaad-prizeclaim.com,url,1,en,simulated_phish_url,https://nagaad-prizeclaim.com,0,0
আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 3543 টাকা।,sms,0,bn,simulated_legit_sms,আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 3543 টাকা।,0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: http://fox-harding.com/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: http://fox-harding.com/",0,0
আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.guerra-george.biz/,sms,1,bn,simulated_phish_sms,আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: https://www.guerra-george.biz/,0,0
আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://bkash-login-verify.net/update,sms,1,bn,simulated_phish_sms,আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://bkash-login-verify.net/update,1,0
আপনার পার্সেল ট্র্যাকিং নম্বর: PK12048 – Pathao,sms,0,bn,simulated_legit_sms,আপনার পার্সেল ট্র্যাকিং নম্বর: PK12048 – Pathao,0,0
https://bkash-login-verify.net/update,url,1,en,simulated_phish_url,https://bkash-login-verify.net/update,0,0
আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://rocket-banking.online/secure,sms,1,bn,simulated_phish_sms,আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://rocket-banking.online/secure,1,0
আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,sms,0,bn,simulated_legit_sms,আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://dbbl-bank.security-check.com/login,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://dbbl-bank.security-check.com/login,0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: http://www.bell-gillespie.net/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: http://www.bell-gillespie.net/",0,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: http://www.schroeder.com/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: http://www.schroeder.com/",0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://nagad-gov.bd/claim-prize,0,0
https://www.daraz.com.bd,url,0,en,simulated_legit_url,https://www.daraz.com.bd,0,0
আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 3459 টাকা।,sms,0,bn,simulated_legit_sms,আপনার রিচার্জ সফল হয়েছে। ব্যালেন্স: 3459 টাকা।,0,0
Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://gov-bd-verify.net/update,sms,1,bn,simulated_phish_sms,Nagad থেকে জরুরি: আপনার পেমেন্ট ব্লক হয়েছে। আপডেট করুন: https://gov-bd-verify.net/update,1,0
আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://bkash-login-verify.net/update,sms,1,bn,simulated_phish_sms,আপনার bKash অ্যাকাউন্ট সাসপেন্ড! এখনই যাচাই করুন নইলে টাকা হারাবেন: https://bkash-login-verify.net/update,1,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: http://www.sawyer.info/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

Eid স্পেশাল গিফট পেয়েছেন! ক্লেইম করতে ক্লিক করুন: http://www.sawyer.info/",0,0
আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,sms,0,bn,simulated_legit_sms,আপনার মোবাইল বিল পরিশোধের সময় হয়েছে।,0,0
আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,sms,0,bn,simulated_legit_sms,আপনার ব্যাংক স্টেটমেন্ট তৈরি। লগইন করে দেখুন।,0,0
"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: http://www.baker-ellison.com/",email,1,mixed,simulated_phish_email,"Subject: জরুরি! অ্যাকাউন্ট যাচাই করুন

আপনার ব্যাংক অ্যাকাউন্ট লক হচ্ছে ২৪ ঘন্টার মধ্যে! যাচাই: http://www.baker-ellison.com/",0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://nagad-gov.bd/claim-prize,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://nagad-gov.bd/claim-prize,0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://nagaad-prizeclaim.com,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://nagaad-prizeclaim.com,0,0
https://gov-bd-verify.net/update,url,1,en,simulated_phish_url,https://gov-bd-verify.net/update,0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://gov-bd-verify.net/update,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://gov-bd-verify.net/update,0,0
আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://bkaash.app/verify-account,sms,1,bn,simulated_phish_sms,আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://bkaash.app/verify-account,0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #4313 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #4313 সফলভাবে পেমেন্ট হয়েছে।",0,0
আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://bkash-login-verify.net/update,sms,1,bn,simulated_phish_sms,আপনার পুরস্কার অপেক্ষা করছে – এখনই ক্লিক করুন: https://bkash-login-verify.net/update,1,0
আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://gov-bd-verify.net/update,sms,1,bn,simulated_phish_sms,আপনার DBBL/Rocket অ্যাকাউন্টে অস্বাভাবিক লেনদেন। চেক করুন: https://gov-bd-verify.net/update,0,0
আপনার bKash অ্যাকাউন্টে 1384 টাকা এসেছে।,sms,0,bn,simulated_legit_sms,আপনার bKash অ্যাকাউন্টে 1384 টাকা এসেছে।,0,0
https://www.bkash.com,url,0,en,simulated_legit_url,https://www.bkash.com,0,0
আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://gov-bd-verify.net/update,sms,1,bn,simulated_phish_sms,আপনার মোবাইল নম্বরে সমস্যা। সিকিউরিটি চেক করুন: https://gov-bd-verify.net/update,0,0
https://nagaad-prizeclaim.com,url,1,en,simulated_phish_url,https://nagaad-prizeclaim.com,0,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://hernandez-rodriguez.org/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

চাকরির ইন্টারভিউ কল পেয়েছেন! বিস্তারিত: https://hernandez-rodriguez.org/",0,0
"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #3440 সফলভাবে পেমেন্ট হয়েছে।",email,0,mixed,simulated_legit_email,"Subject: আপনার অর্ডার নিশ্চিত হয়েছে

আপনার অর্ডার #3440 সফলভাবে পেমেন্ট হয়েছে।",0,0
https://www.bracbank.com,url,0,en,simulated_legit_url,https://www.bracbank.com,0,0
https://gov-bd-verify.net/update,url,1,en,simulated_phish_url,https://gov-bd-verify.net/update,0,0
"Subject: আপনি ১ লাখ টাকা জিতেছেন!

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://www.christensen.com/",email,1,mixed,simulated_phish_email,"Subject: আপনি ১ লাখ টাকা জিতেছেন!

অবিলম্বে আপনার পাসওয়ার্ড রিসেট করুন! https://www.christensen.com/",0,0
আপনার পার্সেল ট্র্যাকিং নম্বর: PK20890 – Pathao,sms,0,bn,simulated_legit_sms,আপনার পার্সেল ট্র্যাকিং নম্বর: PK20890 – Pathao,0,0
